RD,TDLinx,Store Name - Nielsen,Store Type,Street Name,Barangay,Municipality,Province,Region,Longitude,Latitude,Accuracy,Average Daily Sales: Sari Sari Store,Located? (Yes/No),cluster_label
Extreme Reach,7K011411,No Trade Name,Sari Sari Store,Purok Saeg Zone 1,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1531083,6.072006667,1.5,101 - 500,No,196
Extreme Reach,7K016729,No Trade Name,Sari Sari Store,Quilantang brgy calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1363417,6.090368333,1.5,"501 - 2,000",No,180
Extreme Reach,7K016717,No Trade Name,Sari Sari Store,Quilantang brgy calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1375183,6.090673333,1.3,101 - 500,No,180
Extreme Reach,7K011410,No Trade Name,Sari Sari Store,Purok Saeg Zone 1,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.15317,6.072046667,1.6,"501 - 2,000",No,196
Extreme Reach,7K011408,No Trade Name,Sari Sari Store,Purok Saeg Zone 1,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.153205,6.072123333,1.6,101 - 500,No,196
Extreme Reach,7K011409,No Trade Name,Sari Sari Store,Purok Saeg Zone 1,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1532167,6.072093333,1.5,101 - 500,No,196
Extreme Reach,7K011414,No Trade Name,Sari Sari Store,Purok Saeg Zone 1,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1527617,6.07186,1.5,"501 - 2,000",No,196
Extreme Reach,7K011499,No Trade Name,Sari Sari Store,purok san miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1458117,6.07821,1.8,"501 - 2,000",No,190
Extreme Reach,7K016752,RRR MONREAL STORE,Sari Sari Store,Quilantang brgy calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1413067,6.087066667,1.3,"501 - 2,000",No,192
Extreme Reach,7K016774,JONASH KYLE STORE,Sari Sari Store,Filipino-American friendship road,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1414783,6.067721667,1.6,"501 - 2,000",No,184
Extreme Reach,7K016740,No Trade Name,Sari Sari Store,Rovalgon brgy calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1363983,6.093425,1.6,101 - 500,No,180
Extreme Reach,7K016754,No Trade Name,Sari Sari Store,Purok Stella Maris brgy calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1366733,6.068511667,1.4,"3,501 And Up",No,187
Extreme Reach,7K013675,No Trade Name,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1264567,6.084878333,1.9,"501 - 2,000",No,30
Extreme Reach,7K016743,No Trade Name,Sari Sari Store,Rovalgon brgy calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1349833,6.094083333,1.5,101 - 500,No,180
Extreme Reach,7K010343,NISSA STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.140755,6.07159,1.7,"501 - 2,000",No,186
Extreme Reach,7K010350,PRINCE LUKE & PRINCESS ANICA STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1404683,6.071071667,1.9,"3,501 And Up",No,186
Extreme Reach,7K010370,No Trade Name,Sari Sari Store,Upper Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1396133,6.070333333,1.8,101 - 500,No,186
Extreme Reach,7K010366,ESTHER STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1394483,6.071595,1.8,101 - 500,No,186
Extreme Reach,7K013695,No Trade Name,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1249567,6.084713333,1.5,101 - 500,No,30
Extreme Reach,7K013621,No Trade Name,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1251567,6.082245,1.7,"3,501 And Up",No,47
Extreme Reach,7K013601,No Trade Name,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1260417,6.083768333,1.8,"501 - 2,000",No,47
Extreme Reach,7K013610,No Trade Name,Sari Sari Store,Reformville yellow fin rd,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.127885,6.086546667,1.5,"501 - 2,000",No,30
Extreme Reach,7K010368,ROCELYN STORE,Sari Sari Store,Malambuon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1394167,6.071215,1.5,101 - 500,No,186
Extreme Reach,7K010417,ACIDO STORE,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1485383,6.070493333,1.6,"2001 - 3,500",No,194
Extreme Reach,7K010364,ATUEL STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13913,6.071906667,1.6,"2001 - 3,500",No,186
Extreme Reach,7K013691,No Trade Name,Sari Sari Store,Reformville Yellow fin rd,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.127175,6.088208333,1.6,"501 - 2,000",No,30
Extreme Reach,7K013682,No Trade Name,Sari Sari Store,Reformville Yellow fin rd,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1278617,6.08181,1.4,"501 - 2,000",No,47
Extreme Reach,7K013619,VALJUDE STORE,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.12473,6.08387,1.4,"501 - 2,000",No,30
Extreme Reach,7K015754,VENUS STORE,Sari Sari Store,Quilantang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1421567,6.091626667,1.6,"501 - 2,000",No,193
Extreme Reach,7K010430,No Trade Name,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1497067,6.0705,1.5,101 - 500,No,194
Extreme Reach,7K010373,PRINCE & JB STORE,Sari Sari Store,Upper Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.140005,6.069823333,1.5,"501 - 2,000",No,186
Extreme Reach,7K010337,GEMA STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1408417,6.071171667,1.6,101 - 500,No,186
Extreme Reach,7K010422,DAISY STORE,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1489183,6.071046667,1.4,"501 - 2,000",No,194
Extreme Reach,7K010411,No Trade Name,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1469167,6.070848333,1.9,"501 - 2,000",No,194
Extreme Reach,7K010421,No Trade Name,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1485267,6.071068333,1.9,101 - 500,No,194
Extreme Reach,7K010338,BACALING STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1408133,6.071618333,1.6,"501 - 2,000",No,186
Extreme Reach,7K010416,No Trade Name,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1481733,6.07045,1.7,101 - 500,No,194
Extreme Reach,7K011740,No Trade Name,Sari Sari Store,Purok Saeg Zone 1,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1526117,6.072483333,1.7,101 - 500,No,196
Extreme Reach,7K010346,PAJARDO STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1405783,6.071625,1.5,"3,501 And Up",No,186
Extreme Reach,7K010413,MARK & MAE STORE,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.147525,6.071135,1.5,101 - 500,No,194
Extreme Reach,7K015650,BONIFACIO STORE,Sari Sari Store,Purok Crisostomo zone 7 Brgy. Calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1431767,6.087441667,1.7,"501 - 2,000",No,192
Extreme Reach,7K015764,MACMAC STORE,Sari Sari Store,Quilantang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1421133,6.089775,1.5,"501 - 2,000",No,193
Extreme Reach,7K013618,No Trade Name,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1247767,6.084485,1.7,"501 - 2,000",No,30
Extreme Reach,7K013608,No Trade Name,Sari Sari Store,Reformville yellow fin rd,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.127875,6.084758333,1.4,"501 - 2,000",No,47
Extreme Reach,7K013683,No Trade Name,Sari Sari Store,Reformville Yellow fin rd,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.127835,6.082018333,1.2,101 - 500,No,47
Extreme Reach,7K013607,No Trade Name,Sari Sari Store,Reformville yellow fin rd,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1279067,6.083831667,1.5,"501 - 2,000",No,47
Extreme Reach,7K013693,No Trade Name,Sari Sari Store,Purok tomasan,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1230117,6.087186667,1.2,"501 - 2,000",No,30
Extreme Reach,7K015750,No Trade Name,Sari Sari Store,Quilantang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1421767,6.092646667,1.5,"501 - 2,000",No,193
Extreme Reach,7K013697,No Trade Name,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1246883,6.083966667,1.4,101 - 500,No,30
Extreme Reach,7K010467,No Trade Name,Sari Sari Store,Upper Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1404083,6.071005,1.8,"501 - 2,000",No,186
Extreme Reach,7K010423,A.Q LLANO STORE,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1491433,6.07016,1.3,"501 - 2,000",No,194
Extreme Reach,7K010363,TEOLO STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1400967,6.071965,1.6,"501 - 2,000",No,186
Extreme Reach,7K010355,3 BROS STORE / JIMBOY & QUEENIE EATERY,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1401733,6.071973333,1.5,"3,501 And Up",No,186
Extreme Reach,7K013688,MELYN SARI-SARI STORE,Sari Sari Store,Reformville Yellow fin rd,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1279517,6.086321667,1.5,"501 - 2,000",No,30
Extreme Reach,7K010344,SAHANIE STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14045,6.071565,1.7,"501 - 2,000",No,186
Extreme Reach,7K013599,No Trade Name,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1263483,6.083948333,1.6,"501 - 2,000",No,47
Extreme Reach,7K013677,MALACHICO SARI-SARI STORE,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1264083,6.084536667,1.5,"2001 - 3,500",No,30
Extreme Reach,7K013678,MAGLACION STORE,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1264517,6.0842,1.8,"501 - 2,000",No,47
Extreme Reach,7K010375,KAMBAL STORE,Sari Sari Store,Upper Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.140565,6.069926667,1.9,"3,501 And Up",No,186
Extreme Reach,7K010372,MCCC GENERAL MERCHANDISE,Sari Sari Store,Upper Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14064,6.07161,1.8,"501 - 2,000",No,186
Extreme Reach,7K010371,No Trade Name,Sari Sari Store,Upper Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.140005,6.070061667,1.7,"501 - 2,000",No,186
Extreme Reach,7K013612,No Trade Name,Sari Sari Store,Carmenville ext,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.127735,6.088235,1.3,101 - 500,No,30
Extreme Reach,7K013605,No Trade Name,Sari Sari Store,Reformville yellow fin rd,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.127935,6.08287,1.6,101 - 500,No,47
Extreme Reach,7K010351,RELLA STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1403367,6.070743333,1.8,"501 - 2,000",No,186
Extreme Reach,7K010353,S.R. BACATAN STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.140025,6.07132,1.7,"501 - 2,000",No,186
Extreme Reach,7K010367,CALOY STORE,Sari Sari Store,Malambuon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1392333,6.07162,1.4,"501 - 2,000",No,186
Extreme Reach,7K010424,ASUQUE STORE,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1494867,6.070696667,1.5,"2001 - 3,500",No,194
Extreme Reach,7K015908,No Trade Name,Sari Sari Store,Purok Crisostomo Brgy. Calumpang,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1467417,6.085126667,1.6,101 - 500,No,192
Extreme Reach,7K013592,No Trade Name,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1248083,6.085133333,2.6,101 - 500,No,30
Extreme Reach,7K013614,No Trade Name,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1241583,6.087258333,1.6,"501 - 2,000",No,30
Extreme Reach,7K013622,ALEXA STORE,Sari Sari Store,Purok placida,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1264783,6.08427,1.6,"3,501 And Up",No,47
Extreme Reach,7K013684,No Trade Name,Sari Sari Store,Reformville Yellow fin rd,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1279383,6.082765,1.6,"501 - 2,000",No,47
Extreme Reach,7K010866,No Trade Name,Sari Sari Store,Malambu-on,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1387983,6.072165,1.6,"501 - 2,000",No,186
Extreme Reach,7K010871,ANN STORE,Sari Sari Store,Malambu-on,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1379967,6.071571667,1.5,"501 - 2,000",No,186
Extreme Reach,7K010874,W.A. STORE,Sari Sari Store,Malambu-on,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1379483,6.070816667,1.6,"501 - 2,000",No,186
Extreme Reach,7K010877,No Trade Name,Sari Sari Store,Malambu-on,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13907,6.07312,1.8,"501 - 2,000",No,186
Extreme Reach,7K010469,ROSE & KARIM STORE,Sari Sari Store,Upper Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1400233,6.070856667,1.5,"3,501 And Up",No,186
Extreme Reach,7K010435,CARCALLAS STORE,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1474117,6.07129,1.6,"501 - 2,000",No,194
Extreme Reach,7K010412,No Trade Name,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1472583,6.071088333,1.9,"501 - 2,000",No,194
Extreme Reach,7K010881,No Trade Name,Sari Sari Store,Purok Saeg Zone 4,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.152265,6.072323333,1.8,"501 - 2,000",No,196
Extreme Reach,7K010670,JOY JOY STORE,Sari Sari Store,Upper Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1423483,6.07042,1.3,"501 - 2,000",No,185
Extreme Reach,7K010887,No Trade Name,Sari Sari Store,Purok Saeg Zone 4,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.152855,6.07202,1.8,101 - 500,No,196
Extreme Reach,7K010352,LANUGAN SARI 2× STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14004,6.070958333,1.5,"501 - 2,000",No,186
Extreme Reach,7K010888,SHIELA STORE,Sari Sari Store,Purok Saeg Zone 4,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1528133,6.071793333,1.3,"501 - 2,000",No,196
Extreme Reach,7K010895,No Trade Name,Sari Sari Store,Purok Saeg Zone 4,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.153045,6.071733333,1.4,"501 - 2,000",No,196
Extreme Reach,7K010896,No Trade Name,Sari Sari Store,Purok Saeg Zone 4,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.153455,6.071488333,1.4,"501 - 2,000",No,196
Extreme Reach,7K010897,No Trade Name,Sari Sari Store,Purok Saeg Zone 4,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1534517,6.071026667,1.7,"501 - 2,000",No,196
Extreme Reach,7K011213,No Trade Name,Sari Sari Store,purok maliwanag,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14298,6.074648333,1.5,"501 - 2,000",No,34
Extreme Reach,7K010696,KIMXIAN'S STORE,Sari Sari Store,Upper Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1412667,6.06971,1.5,"501 - 2,000",No,184
Extreme Reach,7K010853,No Trade Name,Sari Sari Store,"Upper Acharon , Bangsamoro","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1430067,6.068273333,1.4,"501 - 2,000",No,184
Extreme Reach,7K010858,ALDRINE STORE/ SKYE STORE,Sari Sari Store,Lower Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.143795,6.07064,1.5,"501 - 2,000",No,185
Extreme Reach,7K010862,ZIA MINI STORE,Sari Sari Store,Malambu-on,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1390083,6.073606667,1.7,"2001 - 3,500",No,186
Extreme Reach,7K011098,GRECELL STORE,Sari Sari Store,Sarangani road,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14417,6.072225,1.9,"3,501 And Up",No,185
Extreme Reach,7K011113,No Trade Name,Sari Sari Store,purok maliwanag,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1429617,6.07511,1.5,"501 - 2,000",No,34
Extreme Reach,7K011114,No Trade Name,Sari Sari Store,purok maliwanag,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1433633,6.074965,1.6,"501 - 2,000",No,34
Extreme Reach,7K011117,No Trade Name,Sari Sari Store,purok maliwanag,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1437917,6.076585,1.5,"501 - 2,000",No,34
Extreme Reach,7K011118,VELASCO STORE,Sari Sari Store,purok villanueva,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14379,6.076603333,1.6,"2001 - 3,500",No,34
Extreme Reach,7K011121,BANQUIRIGO STORE,Sari Sari Store,purok san miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14303,6.077821667,1.6,"501 - 2,000",No,34
Extreme Reach,7K011124,No Trade Name,Sari Sari Store,purok san miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1445017,6.078605,1.7,"501 - 2,000",No,190
Extreme Reach,7K011154,No Trade Name,Sari Sari Store,Purok Saeg Zone 3,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.15455,6.070568333,1.5,101 - 500,No,195
Extreme Reach,7K011167,Bench Store,Sari Sari Store,Purok Saeg Zone 1,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1536167,6.072208333,1.6,"501 - 2,000",No,196
Extreme Reach,7K010900,No Trade Name,Sari Sari Store,Purok Saeg Zone 4,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.153825,6.070898333,2.7,"501 - 2,000",No,196
Extreme Reach,7K010937,MAMANTAL STORE,Sari Sari Store,"Upper Acharon, bangsamoro","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1429433,6.070138333,1.9,"3,501 And Up",No,185
Extreme Reach,7K010943,ROSEMARIE STORE,Sari Sari Store,Malambu-on,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.138845,6.072816667,1.2,"501 - 2,000",No,186
Extreme Reach,7K011156,No Trade Name,Sari Sari Store,Purok Saeg Zone 3,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1541333,6.07059,1.6,101 - 500,No,195
Extreme Reach,7K011135,No Trade Name,Sari Sari Store,Purok Saeg Zone 3,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1544383,6.07068,1.8,"501 - 2,000",No,195
Extreme Reach,7K010335,ASNA STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1410483,6.071231667,1.6,101 - 500,No,186
Extreme Reach,7K010340,SARSALEJO STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1410017,6.071638333,1.4,101 - 500,No,186
Extreme Reach,7K010345,CLEMEN STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1402767,6.071576667,1.5,"501 - 2,000",No,186
Extreme Reach,7K010347,No Trade Name,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.140305,6.071431667,1.9,"501 - 2,000",No,186
Extreme Reach,7K010362,No Trade Name,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.140045,6.0721,1.5,"2001 - 3,500",No,186
Extreme Reach,7K010428,No Trade Name,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1497667,6.070738333,1.7,101 - 500,No,194
Extreme Reach,7K010334,PAHIMA STORE,Sari Sari Store,Upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1406783,6.071243333,1.9,"501 - 2,000",No,186
