DistributorID,AgentID,CustNo,RouteDate,StopNo,Name,WD,SalesManTerritory,latitude,longitude,dayno,distancetonextstore
11814,SK-DP4,7K012888,2025-11-11,50,7K012888,2,SK-DP4,6.07771667,125.1383067,7,0.027
11814,SK-DP4,7K012889,2025-11-11,51,7K012889,2,SK-DP4,6.07795333,125.1382733,7,0.49
11814,SK-DP4,7K010862,2025-11-11,52,7K010862,2,SK-DP4,6.07360667,125.1390083,7,0.055
11814,SK-DP4,7K010877,2025-11-11,53,7K010877,2,SK-DP4,6.07312,125.13907,7,0.033
11814,SK-DP4,7K010863,2025-11-11,54,7K010863,2,SK-DP4,6.07298333,125.13881,7,0.019
11814,SK-DP4,7K010943,2025-11-11,55,7K010943,2,SK-DP4,6.07281667,125.138845,7,0.031
11814,SK-DP4,7K010864,2025-11-11,56,7K010864,2,SK-DP4,6.07274333,125.1385767,7,0.042
11814,SK-DP4,7K010865,2025-11-11,57,7K010865,2,SK-DP4,6.07239667,125.138425,7,0.079
11814,SK-DP4,7K010867,2025-11-11,58,7K010867,2,SK-DP4,6.07197667,125.13785,7,0.048
11814,SK-DP4,7K010871,2025-11-11,59,7K010871,2,SK-DP4,6.07157167,125.1379967,7,0.67
11814,SK-DP4,7K015955,2025-11-11,60,7K015955,2,SK-DP4,6.07320667,125.1321683,7,0.0
11814,SK-DP4,7K015338,2025-11-12,1,7K015338,3,SK-DP4,6.09342667,125.138875,8,0.021
11814,SK-DP4,7K015339,2025-11-12,2,7K015339,3,SK-DP4,6.09343,125.1390667,8,0.061
11814,SK-DP4,7K015340,2025-11-12,3,7K015340,3,SK-DP4,6.093045,125.1386783,8,0.086
11814,SK-DP4,7K016714,2025-11-12,4,7K016714,3,SK-DP4,6.09252833,125.1392517,8,0.099
11814,SK-DP4,7K016710,2025-11-12,5,7K016710,3,SK-DP4,6.09190667,125.1386067,8,0.053
11814,SK-DP4,7K016851,2025-11-12,6,7K016851,3,SK-DP4,6.09145333,125.1387467,8,0.014
11814,SK-DP4,7K016719,2025-11-12,7,7K016719,3,SK-DP4,6.09142333,125.1388717,8,0.051
11814,SK-DP4,7K016715,2025-11-12,8,7K016715,3,SK-DP4,6.09140167,125.1384083,8,0.101
11814,SK-DP4,7K016711,2025-11-12,9,7K016711,3,SK-DP4,6.09228167,125.1381917,8,0.018
11814,SK-DP4,7K016712,2025-11-12,10,7K016712,3,SK-DP4,6.09244,125.1381633,8,0.205
11814,SK-DP4,7K015337,2025-11-12,11,7K015337,3,SK-DP4,6.09323167,125.1398383,8,0.09
11814,SK-DP4,7K015345,2025-11-12,12,7K015345,3,SK-DP4,6.09317167,125.1406467,8,0.088
11814,SK-DP4,7K015336,2025-11-12,13,7K015336,3,SK-DP4,6.09360167,125.1413117,8,0.032
11814,SK-DP4,7K015346,2025-11-12,14,7K015346,3,SK-DP4,6.09356833,125.141595,8,0.058
11814,SK-DP4,7K015347,2025-11-12,15,7K015347,3,SK-DP4,6.09350333,125.142115,8,0.043
11814,SK-DP4,7K015335,2025-11-12,16,7K015335,3,SK-DP4,6.09338333,125.14248,8,0.031
11814,SK-DP4,7K015328,2025-11-12,17,7K015328,3,SK-DP4,6.09310667,125.1425083,8,0.046
11814,SK-DP4,7K015641,2025-11-12,18,7K015641,3,SK-DP4,6.092955,125.1421217,8,0.035
11814,SK-DP4,7K015750,2025-11-12,19,7K015750,3,SK-DP4,6.09264667,125.1421767,8,0.037
11814,SK-DP4,7K015642,2025-11-12,20,7K015642,3,SK-DP4,6.09233,125.1420817,8,0.028
11814,SK-DP4,7K015749,2025-11-12,21,7K015749,3,SK-DP4,6.09207833,125.14211,8,0.024
11814,SK-DP4,7K015643,2025-11-12,22,7K015643,3,SK-DP4,6.09200833,125.1419067,8,0.007
11814,SK-DP4,7K015751,2025-11-12,23,7K015751,3,SK-DP4,6.092055,125.1418583,8,0.043
11814,SK-DP4,7K015640,2025-11-12,24,7K015640,3,SK-DP4,6.09181,125.142165,8,0.02
11814,SK-DP4,7K015754,2025-11-12,25,7K015754,3,SK-DP4,6.09162667,125.1421567,8,0.012
11814,SK-DP4,7K015644,2025-11-12,26,7K015644,3,SK-DP4,6.09152167,125.1421767,8,0.044
11814,SK-DP4,7K015639,2025-11-12,27,7K015639,3,SK-DP4,6.09124667,125.1424667,8,0.081
11814,SK-DP4,7K015646,2025-11-12,28,7K015646,3,SK-DP4,6.09051667,125.1424433,8,0.045
11814,SK-DP4,7K015638,2025-11-12,29,7K015638,3,SK-DP4,6.09011167,125.142445,8,0.052
11814,SK-DP4,7K015764,2025-11-12,30,7K015764,3,SK-DP4,6.089775,125.1421133,8,0.028
11814,SK-DP4,7K015647,2025-11-12,31,7K015647,3,SK-DP4,6.08965333,125.1423333,8,0.031
11814,SK-DP4,7K015648,2025-11-12,32,7K015648,3,SK-DP4,6.08938,125.142305,8,0.171
11814,SK-DP4,7K015636,2025-11-12,33,7K015636,3,SK-DP4,6.08787333,125.142635,8,0.029
11814,SK-DP4,7K015811,2025-11-12,34,7K015811,3,SK-DP4,6.08784167,125.142895,8,0.003
11814,SK-DP4,7K015649,2025-11-12,35,7K015649,3,SK-DP4,6.08787,125.1428983,8,0.057
11814,SK-DP4,7K015650,2025-11-12,36,7K015650,3,SK-DP4,6.08744167,125.1431767,8,0.09
11814,SK-DP4,7K015814,2025-11-12,37,7K015814,3,SK-DP4,6.08676,125.14361,8,0.346
11814,SK-DP4,7K015452,2025-11-12,38,7K015452,3,SK-DP4,6.08984667,125.1439933,8,0.003
11814,SK-DP4,7K015326,2025-11-12,39,7K015326,3,SK-DP4,6.08984333,125.1440217,8,0.042
11814,SK-DP4,7K015323,2025-11-12,40,7K015323,3,SK-DP4,6.08991,125.1444,8,0.054
11814,SK-DP4,7K015449,2025-11-12,41,7K015449,3,SK-DP4,6.09038167,125.14452,8,0.022
11814,SK-DP4,7K015324,2025-11-12,42,7K015324,3,SK-DP4,6.09044333,125.1443317,8,0.038
11814,SK-DP4,7K015325,2025-11-12,43,7K015325,3,SK-DP4,6.09077167,125.1444417,8,0.016
11814,SK-DP4,7K015322,2025-11-12,44,7K015322,3,SK-DP4,6.09070667,125.1445683,8,0.034
11814,SK-DP4,7K015448,2025-11-12,45,7K015448,3,SK-DP4,6.09097833,125.1447183,8,0.033
11814,SK-DP4,7K015321,2025-11-12,46,7K015321,3,SK-DP4,6.09118,125.1445,8,0.006
11814,SK-DP4,7K015447,2025-11-12,47,7K015447,3,SK-DP4,6.091235,125.1445117,8,0.065
11814,SK-DP4,7K015319,2025-11-12,48,7K015319,3,SK-DP4,6.09161333,125.1449633,8,0.028
11814,SK-DP4,7K015445,2025-11-12,49,7K015445,3,SK-DP4,6.09180333,125.1447967,8,0.008
11814,SK-DP4,7K015318,2025-11-12,50,7K015318,3,SK-DP4,6.09187333,125.14477,8,0.034
11814,SK-DP4,7K015320,2025-11-12,51,7K015320,3,SK-DP4,6.09190167,125.1450783,8,0.073
11814,SK-DP4,7K015317,2025-11-12,52,7K015317,3,SK-DP4,6.09229833,125.14455,8,0.011
11814,SK-DP4,7K015316,2025-11-12,53,7K015316,3,SK-DP4,6.092325,125.14445,8,0.025
11814,SK-DP4,7K015315,2025-11-12,54,7K015315,3,SK-DP4,6.09223167,125.1442433,8,0.092
11814,SK-DP4,7K015333,2025-11-12,55,7K015333,3,SK-DP4,6.09290833,125.1437667,8,0.03
11814,SK-DP4,7K015330,2025-11-12,56,7K015330,3,SK-DP4,6.09315667,125.1436633,8,0.035
11814,SK-DP4,7K015334,2025-11-12,57,7K015334,3,SK-DP4,6.09320333,125.1433467,8,0.03
11814,SK-DP4,7K015332,2025-11-12,58,7K015332,3,SK-DP4,6.09293667,125.1433467,8,0.103
11814,SK-DP4,7K015327,2025-11-12,59,7K015327,3,SK-DP4,6.09252333,125.1425117,8,0.249
11814,SK-DP4,7K016709,2025-11-12,60,7K016709,3,SK-DP4,6.09236333,125.1402683,8,0.0
11814,SK-DP4,7K012482,2025-11-13,1,7K012482,4,SK-DP4,6.0824,125.1407167,9,0.034
11814,SK-DP4,7K012464,2025-11-13,2,7K012464,4,SK-DP4,6.08268333,125.14084,9,0.009
11814,SK-DP4,7K012330,2025-11-13,3,7K012330,4,SK-DP4,6.082755,125.1408783,9,0.047
11814,SK-DP4,7K012481,2025-11-13,4,7K012481,4,SK-DP4,6.08281167,125.14046,9,0.021
11814,SK-DP4,7K012331,2025-11-13,5,7K012331,4,SK-DP4,6.08290667,125.1402967,9,0.048
11814,SK-DP4,7K012477,2025-11-13,6,7K012477,4,SK-DP4,6.08282167,125.139875,9,0.034
11814,SK-DP4,7K012324,2025-11-13,7,7K012324,4,SK-DP4,6.08254167,125.1399967,9,0.038
11814,SK-DP4,7K012333,2025-11-13,8,7K012333,4,SK-DP4,6.08242833,125.140325,9,0.018
11814,SK-DP4,7K012480,2025-11-13,9,7K012480,4,SK-DP4,6.082275,125.14037,9,0.051
11814,SK-DP4,7K012336,2025-11-13,10,7K012336,4,SK-DP4,6.08182667,125.1404483,9,0.043
11814,SK-DP4,7K012813,2025-11-13,11,7K012813,4,SK-DP4,6.08152667,125.1406967,9,0.044
11814,SK-DP4,7K012350,2025-11-13,12,7K012350,4,SK-DP4,6.08131667,125.1403633,9,0.008
11814,SK-DP4,7K012810,2025-11-13,13,7K012810,4,SK-DP4,6.081245,125.14038,9,0.044
11814,SK-DP4,7K012349,2025-11-13,14,7K012349,4,SK-DP4,6.08153833,125.14011,9,0.018
11814,SK-DP4,7K012805,2025-11-13,15,7K012805,4,SK-DP4,6.08147833,125.1399583,9,0.042
11814,SK-DP4,7K012348,2025-11-13,16,7K012348,4,SK-DP4,6.08146667,125.139575,9,0.031
11814,SK-DP4,7K012344,2025-11-13,17,7K012344,4,SK-DP4,6.08145833,125.139295,9,0.009
11814,SK-DP4,7K012486,2025-11-13,18,7K012486,4,SK-DP4,6.08150667,125.1392333,9,0.066
11814,SK-DP4,7K012345,2025-11-13,19,7K012345,4,SK-DP4,6.081025,125.139585,9,0.033
11814,SK-DP4,7K012807,2025-11-13,20,7K012807,4,SK-DP4,6.08072833,125.1396067,9,0.024
11814,SK-DP4,7K012347,2025-11-13,21,7K012347,4,SK-DP4,6.080525,125.1395267,9,0.008
11814,SK-DP4,7K012346,2025-11-13,22,7K012346,4,SK-DP4,6.080455,125.13955,9,0.015
11814,SK-DP4,7K012487,2025-11-13,23,7K012487,4,SK-DP4,6.08034333,125.1396333,9,0.093
11814,SK-DP4,7K012351,2025-11-13,24,7K012351,4,SK-DP4,6.08074167,125.1403733,9,0.038
11814,SK-DP4,7K012352,2025-11-13,25,7K012352,4,SK-DP4,6.08074667,125.14072,9,0.025
11814,SK-DP4,7K012822,2025-11-13,26,7K012822,4,SK-DP4,6.08052333,125.1407133,9,0.04
11814,SK-DP4,7K012683,2025-11-13,27,7K012683,4,SK-DP4,6.08019167,125.1408417,9,0.057
11814,SK-DP4,7K012824,2025-11-13,28,7K012824,4,SK-DP4,6.080635,125.141105,9,0.005
11814,SK-DP4,7K012354,2025-11-13,29,7K012354,4,SK-DP4,6.08067,125.1411333,9,0.062
11814,SK-DP4,7K012353,2025-11-13,30,7K012353,4,SK-DP4,6.08122667,125.1411067,9,0.057
11814,SK-DP4,7K012684,2025-11-13,31,7K012684,4,SK-DP4,6.08157167,125.1414917,9,0.056
11814,SK-DP4,7K012685,2025-11-13,32,7K012685,4,SK-DP4,6.082075,125.141485,9,0.017
11814,SK-DP4,7K012317,2025-11-13,33,7K012317,4,SK-DP4,6.08220833,125.1415633,9,0.051
11814,SK-DP4,7K012462,2025-11-13,34,7K012462,4,SK-DP4,6.08261333,125.1413433,9,0.015
11814,SK-DP4,7K012318,2025-11-13,35,7K012318,4,SK-DP4,6.08274833,125.141355,9,0.108
11814,SK-DP4,7K016370,2025-11-13,36,7K016370,4,SK-DP4,6.08362167,125.14179,9,0.064
11814,SK-DP4,7K012319,2025-11-13,37,7K012319,4,SK-DP4,6.08375667,125.1412283,9,0.009
11814,SK-DP4,7K012320,2025-11-13,38,7K012320,4,SK-DP4,6.0838,125.1411583,9,0.018
11814,SK-DP4,7K012466,2025-11-13,39,7K012466,4,SK-DP4,6.08383667,125.1409983,9,0.03
11814,SK-DP4,7K012328,2025-11-13,40,7K012328,4,SK-DP4,6.083835,125.1407267,9,0.009
11814,SK-DP4,7K012322,2025-11-13,41,7K012322,4,SK-DP4,6.08385,125.14065,9,0.044
11814,SK-DP4,7K012326,2025-11-13,42,7K012326,4,SK-DP4,6.08392333,125.1402633,9,0.224
11814,SK-DP4,7K016369,2025-11-13,43,7K016369,4,SK-DP4,6.08491833,125.1420267,9,0.065
11814,SK-DP4,7K016366,2025-11-13,44,7K016366,4,SK-DP4,6.08473833,125.14259,9,0.075
11814,SK-DP4,7K016365,2025-11-13,45,7K016365,4,SK-DP4,6.08433333,125.14313,9,0.33
11814,SK-DP4,7K012316,2025-11-13,46,7K012316,4,SK-DP4,6.08156167,125.1420567,9,0.047
11814,SK-DP4,7K012315,2025-11-13,47,7K012315,4,SK-DP4,6.08118833,125.14185,9,0.044
11814,SK-DP4,7K012830,2025-11-13,48,7K012830,4,SK-DP4,6.08079167,125.1418667,9,0.032
11814,SK-DP4,7K012459,2025-11-13,49,7K012459,4,SK-DP4,6.08050167,125.1418383,9,0.178
11814,SK-DP4,7K011859,2025-11-13,50,7K011859,4,SK-DP4,6.07965667,125.14321,9,0.035
11814,SK-DP4,7K011858,2025-11-13,51,7K011858,4,SK-DP4,6.079875,125.14344,9,0.095
11814,SK-DP4,7K016371,2025-11-13,52,7K016371,4,SK-DP4,6.08057167,125.1439433,9,0.028
11814,SK-DP4,7K016377,2025-11-13,53,7K016377,4,SK-DP4,6.080585,125.1441967,9,0.027
11814,SK-DP4,7K016372,2025-11-13,54,7K016372,4,SK-DP4,6.08057667,125.1444433,9,0.003
11814,SK-DP4,7K016374,2025-11-13,55,7K016374,4,SK-DP4,6.08055333,125.144455,9,0.227
11814,SK-DP4,7K011863,2025-11-13,56,7K011863,4,SK-DP4,6.07906,125.1430617,9,0.393
11814,SK-DP4,7K012718,2025-11-13,57,7K012718,4,SK-DP4,6.07730167,125.1399783,9,0.012
11814,SK-DP4,7K012897,2025-11-13,58,7K012897,4,SK-DP4,6.07720167,125.1400083,9,0.008
11814,SK-DP4,7K012717,2025-11-13,59,7K012717,4,SK-DP4,6.07714333,125.1400517,9,0.528
11814,SK-DP4,7K012343,2025-11-13,60,7K012343,4,SK-DP4,6.081885,125.1397917,9,0.0
11814,SK-DP4,7K014202,2025-11-14,1,7K014202,5,SK-DP4,6.08442,125.1320283,10,0.01
11814,SK-DP4,7K013867,2025-11-14,2,7K013867,5,SK-DP4,6.08450333,125.1320533,10,0.007
11814,SK-DP4,7K014110,2025-11-14,3,7K014110,5,SK-DP4,6.084565,125.1320283,10,0.026
11814,SK-DP4,7K014128,2025-11-14,4,7K014128,5,SK-DP4,6.08433,125.1320417,10,0.025
11814,SK-DP4,7K014350,2025-11-14,5,7K014350,5,SK-DP4,6.084315,125.1322717,10,0.006
11814,SK-DP4,7K014129,2025-11-14,6,7K014129,5,SK-DP4,6.084295,125.13232,10,0.009
11814,SK-DP4,7K014130,2025-11-14,7,7K014130,5,SK-DP4,6.08437167,125.1323283,10,0.035
11814,SK-DP4,7K014351,2025-11-14,8,7K014351,5,SK-DP4,6.08457833,125.1325633,10,0.059
11814,SK-DP4,7K014200,2025-11-14,9,7K014200,5,SK-DP4,6.08486833,125.13212,10,0.056
11814,SK-DP4,7K014109,2025-11-14,10,7K014109,5,SK-DP4,6.08536333,125.132055,10,0.033
11814,SK-DP4,7K014112,2025-11-14,11,7K014112,5,SK-DP4,6.08541667,125.1317633,10,0.095
11814,SK-DP4,7K014124,2025-11-14,12,7K014124,5,SK-DP4,6.08457333,125.1316567,10,0.026
11814,SK-DP4,7K014324,2025-11-14,13,7K014324,5,SK-DP4,6.08444667,125.1314583,10,0.013
11814,SK-DP4,7K014125,2025-11-14,14,7K014125,5,SK-DP4,6.08433333,125.1314717,10,0.019
11814,SK-DP4,7K014325,2025-11-14,15,7K014325,5,SK-DP4,6.08417,125.131535,10,0.016
11814,SK-DP4,7K014127,2025-11-14,16,7K014127,5,SK-DP4,6.084035,125.1314817,10,0.02
11814,SK-DP4,7K014126,2025-11-14,17,7K014126,5,SK-DP4,6.08415333,125.1313433,10,0.382
11814,SK-DP4,7K013607,2025-11-14,18,7K013607,5,SK-DP4,6.08383167,125.1279067,10,0.038
11814,SK-DP4,7K013606,2025-11-14,19,7K013606,5,SK-DP4,6.083495,125.1279467,10,0.032
11814,SK-DP4,7K013685,2025-11-14,20,7K013685,5,SK-DP4,6.08321833,125.1278733,10,0.024
11814,SK-DP4,7K013232,2025-11-14,21,7K013232,5,SK-DP4,6.083075,125.12771,10,0.015
11814,SK-DP4,7K013158,2025-11-14,22,7K013158,5,SK-DP4,6.08317667,125.1276267,10,0.048
11814,SK-DP4,7K013605,2025-11-14,23,7K013605,5,SK-DP4,6.08287,125.127935,10,0.012
11814,SK-DP4,7K013684,2025-11-14,24,7K013684,5,SK-DP4,6.082765,125.1279383,10,0.066
11814,SK-DP4,7K013220,2025-11-14,25,7K013220,5,SK-DP4,6.08256,125.127375,10,0.044
11814,SK-DP4,7K013157,2025-11-14,26,7K013157,5,SK-DP4,6.08285333,125.1271067,10,0.044
11814,SK-DP4,7K013156,2025-11-14,27,7K013156,5,SK-DP4,6.08252667,125.126885,10,0.073
11814,SK-DP4,7K013155,2025-11-14,28,7K013155,5,SK-DP4,6.08193667,125.1271733,10,0.036
11814,SK-DP4,7K013152,2025-11-14,29,7K013152,5,SK-DP4,6.081615,125.127195,10,0.045
11814,SK-DP4,7K013226,2025-11-14,30,7K013226,5,SK-DP4,6.08169,125.1267983,10,0.038
11814,SK-DP4,7K013151,2025-11-14,31,7K013151,5,SK-DP4,6.08161833,125.12646,10,0.123
11814,SK-DP4,7K013153,2025-11-14,32,7K013153,5,SK-DP4,6.082,125.1275017,10,0.023
11814,SK-DP4,7K013154,2025-11-14,33,7K013154,5,SK-DP4,6.08198333,125.1277067,10,0.015
11814,SK-DP4,7K013683,2025-11-14,34,7K013683,5,SK-DP4,6.08201833,125.127835,10,0.181
11814,SK-DP4,7K013160,2025-11-14,35,7K013160,5,SK-DP4,6.08345667,125.12706,10,0.063
11814,SK-DP4,7K013235,2025-11-14,36,7K013235,5,SK-DP4,6.08379833,125.1275117,10,0.083
11814,SK-DP4,7K013161,2025-11-14,37,7K013161,5,SK-DP4,6.084535,125.12763,10,0.037
11814,SK-DP4,7K013608,2025-11-14,38,7K013608,5,SK-DP4,6.08475833,125.127875,10,0.006
11814,SK-DP4,7K013687,2025-11-14,39,7K013687,5,SK-DP4,6.08479833,125.12791,10,0.095
11814,SK-DP4,7K013239,2025-11-14,40,7K013239,5,SK-DP4,6.08506667,125.1270983,10,0.036
11814,SK-DP4,7K013166,2025-11-14,41,7K013166,5,SK-DP4,6.08534333,125.126935,10,0.098
11814,SK-DP4,7K013253,2025-11-14,42,7K013253,5,SK-DP4,6.08447,125.1268233,10,0.184
11814,SK-DP4,7K013167,2025-11-14,43,7K013167,5,SK-DP4,6.08574167,125.1278867,10,0.023
11814,SK-DP4,7K013609,2025-11-14,44,7K013609,5,SK-DP4,6.08594167,125.127935,10,0.042
11814,SK-DP4,7K013688,2025-11-14,45,7K013688,5,SK-DP4,6.08632167,125.1279517,10,0.026
11814,SK-DP4,7K013610,2025-11-14,46,7K013610,5,SK-DP4,6.08654667,125.127885,10,0.022
11814,SK-DP4,7K013611,2025-11-14,47,7K013611,5,SK-DP4,6.08673833,125.1279467,10,0.097
11814,SK-DP4,7K013203,2025-11-14,48,7K013203,5,SK-DP4,6.0869,125.127085,10,0.051
11814,SK-DP4,7K013254,2025-11-14,49,7K013254,5,SK-DP4,6.08703667,125.1266433,10,0.024
11814,SK-DP4,7K013204,2025-11-14,50,7K013204,5,SK-DP4,6.08704,125.1264233,10,0.024
11814,SK-DP4,7K013206,2025-11-14,51,7K013206,5,SK-DP4,6.086825,125.1264283,10,0.055
11814,SK-DP4,7K013261,2025-11-14,52,7K013261,5,SK-DP4,6.086335,125.1264667,10,0.223
11814,SK-DP4,7K013691,2025-11-14,53,7K013691,5,SK-DP4,6.08820833,125.127175,10,0.009
11814,SK-DP4,7K013613,2025-11-14,54,7K013613,5,SK-DP4,6.08823,125.1272517,10,0.996
11814,SK-DP4,7K012709,2025-11-14,55,7K012709,5,SK-DP4,6.08645333,125.1360833,10,0.063
11814,SK-DP4,7K012710,2025-11-14,56,7K012710,5,SK-DP4,6.08589167,125.1359867,10,0.032
11814,SK-DP4,7K012687,2025-11-14,57,7K012687,5,SK-DP4,6.08578,125.13625,10,0.005
11814,SK-DP4,7K012711,2025-11-14,58,7K012711,5,SK-DP4,6.08573333,125.13625,10,1.89
11814,SK-DP4,7K014711,2025-11-14,59,7K014711,5,SK-DP4,6.07594,125.12228,10,0.035
11814,SK-DP4,7K014841,2025-11-14,60,7K014841,5,SK-DP4,6.075625,125.12228,10,0.0
11814,SK-DP4,7K015344,2025-11-17,1,7K015344,1,SK-DP4,6.09301,125.1381117,11,0.002
11814,SK-DP4,7K015341,2025-11-17,2,7K015341,1,SK-DP4,6.09301333,125.1380933,11,0.015
11814,SK-DP4,7K015465,2025-11-17,3,7K015465,1,SK-DP4,6.093035,125.1382283,11,0.042
11814,SK-DP4,7K015468,2025-11-17,4,7K015468,1,SK-DP4,6.09302333,125.137845,11,0.048
11814,SK-DP4,7K015343,2025-11-17,5,7K015343,1,SK-DP4,6.09272333,125.1375367,11,0.054
11814,SK-DP4,7K016734,2025-11-17,6,7K016734,1,SK-DP4,6.092485,125.1371133,11,0.07
11814,SK-DP4,7K016732,2025-11-17,7,7K016732,1,SK-DP4,6.09191667,125.1368383,11,0.044
11814,SK-DP4,7K016731,2025-11-17,8,7K016731,1,SK-DP4,6.091695,125.1365083,11,0.037
11814,SK-DP4,7K016855,2025-11-17,9,7K016855,1,SK-DP4,6.09141167,125.1366917,11,0.12
11814,SK-DP4,7K016725,2025-11-17,10,7K016725,1,SK-DP4,6.091195,125.137755,11,0.019
11814,SK-DP4,7K016721,2025-11-17,11,7K016721,1,SK-DP4,6.091335,125.1378533,11,0.042
11814,SK-DP4,7K016716,2025-11-17,12,7K016716,1,SK-DP4,6.091025,125.1380633,11,0.072
11814,SK-DP4,7K016717,2025-11-17,13,7K016717,1,SK-DP4,6.09067333,125.1375183,11,0.022
11814,SK-DP4,7K016730,2025-11-17,14,7K016730,1,SK-DP4,6.09052,125.1373867,11,0.073
11814,SK-DP4,7K016746,2025-11-17,15,7K016746,1,SK-DP4,6.08999333,125.1377883,11,0.144
11814,SK-DP4,7K016747,2025-11-17,16,7K016747,1,SK-DP4,6.089075,125.1387067,11,0.07
11814,SK-DP4,7K016748,2025-11-17,17,7K016748,1,SK-DP4,6.08872,125.1381817,11,0.053
11814,SK-DP4,7K016749,2025-11-17,18,7K016749,1,SK-DP4,6.088405,125.1385467,11,0.103
11814,SK-DP4,7K012689,2025-11-17,19,7K012689,1,SK-DP4,6.08749667,125.1383817,11,0.006
11814,SK-DP4,7K012842,2025-11-17,20,7K012842,1,SK-DP4,6.08746833,125.138335,11,0.048
11814,SK-DP4,7K012690,2025-11-17,21,7K012690,1,SK-DP4,6.08716667,125.13803,11,0.034
11814,SK-DP4,7K012846,2025-11-17,22,7K012846,1,SK-DP4,6.08688,125.1379183,11,0.029
11814,SK-DP4,7K012688,2025-11-17,23,7K012688,1,SK-DP4,6.08663667,125.1380183,11,0.009
11814,SK-DP4,7K012691,2025-11-17,24,7K012691,1,SK-DP4,6.08656167,125.137995,11,0.071
11814,SK-DP4,7K012857,2025-11-17,25,7K012857,1,SK-DP4,6.08660333,125.1373583,11,0.027
11814,SK-DP4,7K012696,2025-11-17,26,7K012696,1,SK-DP4,6.08684333,125.1373567,11,0.028
11814,SK-DP4,7K012870,2025-11-17,27,7K012870,1,SK-DP4,6.08706333,125.1372317,11,0.032
11814,SK-DP4,7K012697,2025-11-17,28,7K012697,1,SK-DP4,6.086915,125.1369833,11,0.024
11814,SK-DP4,7K012864,2025-11-17,29,7K012864,1,SK-DP4,6.08670833,125.1370517,11,0.02
11814,SK-DP4,7K012693,2025-11-17,30,7K012693,1,SK-DP4,6.08654,125.137105,11,0.039
11814,SK-DP4,7K012847,2025-11-17,31,7K012847,1,SK-DP4,6.08629,125.1373567,11,0.067
11814,SK-DP4,7K012831,2025-11-17,32,7K012831,1,SK-DP4,6.08605333,125.1368,11,0.033
11814,SK-DP4,7K012694,2025-11-17,33,7K012694,1,SK-DP4,6.08622667,125.1365633,11,0.037
11814,SK-DP4,7K012692,2025-11-17,34,7K012692,1,SK-DP4,6.08591167,125.1364583,11,0.033
11814,SK-DP4,7K012848,2025-11-17,35,7K012848,1,SK-DP4,6.08611167,125.1362433,11,0.07
11814,SK-DP4,7K012695,2025-11-17,36,7K012695,1,SK-DP4,6.08655,125.1367,11,0.079
11814,SK-DP4,7K012698,2025-11-17,37,7K012698,1,SK-DP4,6.08709667,125.13625,11,0.021
11814,SK-DP4,7K012879,2025-11-17,38,7K012879,1,SK-DP4,6.08706,125.13606,11,0.038
11814,SK-DP4,7K012872,2025-11-17,39,7K012872,1,SK-DP4,6.08739,125.1361533,11,0.024
11814,SK-DP4,7K012700,2025-11-17,40,7K012700,1,SK-DP4,6.08760167,125.136175,11,0.024
11814,SK-DP4,7K012708,2025-11-17,41,7K012708,1,SK-DP4,6.087705,125.135985,11,0.033
11814,SK-DP4,7K012702,2025-11-17,42,7K012702,1,SK-DP4,6.08788333,125.1362233,11,0.038
11814,SK-DP4,7K012703,2025-11-17,43,7K012703,1,SK-DP4,6.088095,125.13595,11,0.011
11814,SK-DP4,7K012875,2025-11-17,44,7K012875,1,SK-DP4,6.088195,125.135925,11,0.046
11814,SK-DP4,7K012706,2025-11-17,45,7K012706,1,SK-DP4,6.088605,125.1359817,11,0.093
11814,SK-DP4,7K012873,2025-11-17,46,7K012873,1,SK-DP4,6.08823833,125.136735,11,0.239
11814,SK-DP4,7K012841,2025-11-17,47,7K012841,1,SK-DP4,6.08706,125.13854,11,0.11
11814,SK-DP4,7K016751,2025-11-17,48,7K016751,1,SK-DP4,6.08748833,125.1394333,11,0.212
11814,SK-DP4,7K016752,2025-11-17,49,7K016752,1,SK-DP4,6.08706667,125.1413067,11,0.108
11814,SK-DP4,7K015637,2025-11-17,50,7K015637,1,SK-DP4,6.08659833,125.14216,11,0.057
11814,SK-DP4,7K015652,2025-11-17,51,7K015652,1,SK-DP4,6.08639667,125.1426367,11,0.02
11814,SK-DP4,7K016753,2025-11-17,52,7K016753,1,SK-DP4,6.08628,125.1427733,11,0.141
11814,SK-DP4,7K016367,2025-11-17,53,7K016367,1,SK-DP4,6.08508,125.1423717,11,0.889
11814,SK-DP4,7K016729,2025-11-17,54,7K016729,1,SK-DP4,6.09036833,125.1363417,11,0.235
11814,SK-DP4,7K016868,2025-11-17,55,7K016868,1,SK-DP4,6.09236,125.13563,11,0.004
11814,SK-DP4,7K016745,2025-11-17,56,7K016745,1,SK-DP4,6.09239333,125.1356333,11,0.07
11814,SK-DP4,7K016864,2025-11-17,57,7K016864,1,SK-DP4,6.092855,125.1360683,11,0.043
11814,SK-DP4,7K016741,2025-11-17,58,7K016741,1,SK-DP4,6.09311667,125.1357817,11,0.076
11814,SK-DP4,7K016740,2025-11-17,59,7K016740,1,SK-DP4,6.093425,125.1363983,11,0.085
11814,SK-DP4,7K016735,2025-11-17,60,7K016735,1,SK-DP4,6.09266167,125.1364683,11,0.0
11814,SK-DP4,7K011111,2025-11-18,1,7K011111,2,SK-DP4,6.07545833,125.1429583,12,0.029
